shipment_id,date,departure_datetime,arrival_datetime,route_id,origin,destination,distance_km,route_complexity,driver_id,driver_experience,driver_rating,vehicle_id,customer_id,warehouse_id,cargo_type,weight_kg,freight_cost_usd,planned_hours,actual_hours,delay_hours,is_delayed,departure_hour,day_of_week,day_name,month,year,is_holiday,is_weekend,weather_score,traffic_index,processing_time_mins,on_time
SHP-001433,2022-04-19,2022-04-19 09:01:00,2022-04-20 05:46:21,R009,Bloemfontein,Cape Town,1000,2,DRV-094,2,3.5,TRK-005,CUST-0128,WH003,Hazardous,3998.5,825.96,16.12,20.76,4.64,1,9,1,Tuesday,4,2022,0,0,1.0,1.343,13.3,0
SHP-001434,2022-04-19,2022-04-19 16:20:00,2022-04-20 05:17:10,R003,Cape Town,Port Elizabeth,770,2,DRV-026,3,4.7,TRK-024,CUST-0030,WH002,General Freight,1230.0,728.25,11.94,12.95,1.01,1,16,1,Tuesday,4,2022,0,0,1.0,1.327,7.0,0
SHP-001435,2022-04-19,2022-04-19 16:58:00,2022-04-20 04:20:33,R004,Durban,Bloemfontein,620,3,DRV-013,11,3.6,TRK-018,CUST-0080,WH003,Textiles,3078.2,572.84,11.38,11.38,0.0,0,16,1,Tuesday,4,2022,0,0,1.0,1.422,14.6,1
SHP-001436,2022-04-19,2022-04-19 07:25:00,2022-04-19 23:05:19,R009,Bloemfontein,Cape Town,1000,2,DRV-077,8,4.8,TRK-059,CUST-0142,WH002,FMCG,4376.7,876.16,15.67,15.67,0.0,0,7,1,Tuesday,4,2022,0,0,1.0,1.306,12.3,1
SHP-001437,2022-04-19,2022-04-19 07:37:00,2022-04-20 12:00:02,R006,Cape Town,Johannesburg,1400,3,DRV-069,17,4.2,TRK-048,CUST-0014,WH001,Perishables,9230.1,1289.12,22.94,28.38,5.44,1,7,1,Tuesday,4,2022,0,0,1.35,1.434,9.4,0
SHP-001438,2022-04-19,2022-04-19 18:15:00,2022-04-20 03:31:30,R007,Durban,Johannesburg,560,2,DRV-028,15,4.3,TRK-017,CUST-0041,WH003,Automotive Parts,9210.3,538.98,9.28,9.28,0.0,0,18,1,Tuesday,4,2022,0,0,1.0,1.325,12.7,1
SHP-001439,2022-04-19,2022-04-19 07:47:00,2022-04-19 17:47:36,R002,Johannesburg,Durban,560,2,DRV-005,14,3.1,TRK-031,CUST-0056,WH003,FMCG,3377.8,584.58,10.01,10.01,0.0,0,7,1,Tuesday,4,2022,0,0,1.0,1.43,16.4,1
SHP-001440,2022-04-19,2022-04-19 12:15:00,2022-04-20 03:57:43,R001,Johannesburg,Cape Town,1400,3,DRV-070,5,3.7,TRK-037,CUST-0187,WH001,Textiles,2799.0,1177.27,15.71,15.71,0.0,0,12,1,Tuesday,4,2022,0,0,1.0,0.982,8.3,1
SHP-001441,2022-04-19,2022-04-19 11:37:00,2022-04-19 23:27:38,R009,Bloemfontein,Cape Town,1000,2,DRV-075,12,4.8,TRK-023,CUST-0035,WH003,Electronics,12253.5,855.46,11.84,11.84,0.0,0,11,1,Tuesday,4,2022,0,0,1.0,0.987,9.4,1
SHP-001442,2022-04-19,2022-04-19 21:25:00,2022-04-20 04:51:02,R007,Durban,Johannesburg,560,2,DRV-066,6,4.0,TRK-042,CUST-0155,WH001,Electronics,9134.6,539.9,7.43,7.43,0.0,0,21,1,Tuesday,4,2022,0,0,1.0,1.062,17.9,1
SHP-001443,2022-04-19,2022-04-19 04:15:00,2022-04-19 09:33:00,R010,Johannesburg,Bloemfontein,400,1,DRV-031,9,4.4,TRK-043,CUST-0064,WH003,Perishables,3131.9,319.34,5.3,5.3,0.0,0,4,1,Tuesday,4,2022,0,0,1.0,1.06,18.7,1
SHP-001444,2022-04-19,2022-04-19 08:07:00,2022-04-19 19:04:57,R004,Durban,Bloemfontein,620,3,DRV-071,6,4.1,TRK-008,CUST-0148,WH003,General Freight,1927.1,513.73,10.42,10.97,0.55,1,8,1,Tuesday,4,2022,0,0,1.0,1.302,19.3,0
SHP-001445,2022-04-19,2022-04-19 18:20:00,2022-04-20 06:32:46,R003,Cape Town,Port Elizabeth,770,2,DRV-038,2,3.5,TRK-047,CUST-0166,WH001,Textiles,1168.9,649.27,12.21,12.21,0.0,0,18,1,Tuesday,4,2022,0,0,1.0,1.357,17.6,1
SHP-001446,2022-04-19,2022-04-19 18:54:00,2022-04-20 05:35:16,R004,Durban,Bloemfontein,620,3,DRV-038,2,3.5,TRK-014,CUST-0100,WH001,Hazardous,14350.6,561.14,10.69,10.69,0.0,0,18,1,Tuesday,4,2022,0,0,1.0,1.336,21.3,1
SHP-001447,2022-04-19,2022-04-19 06:56:00,2022-04-20 02:19:31,R001,Johannesburg,Cape Town,1400,3,DRV-065,9,4.9,TRK-001,CUST-0111,WH001,Electronics,3006.0,1179.59,19.39,19.39,0.0,0,6,1,Tuesday,4,2022,0,0,1.0,1.212,16.8,1
SHP-001448,2022-04-20,2022-04-20 16:30:00,2022-04-21 10:25:37,R005,Johannesburg,Port Elizabeth,1060,3,DRV-037,11,4.7,TRK-019,CUST-0072,WH002,Perishables,28000.0,987.18,17.93,17.93,0.0,0,16,2,Wednesday,4,2022,0,0,1.0,1.379,11.5,1
SHP-001449,2022-04-20,2022-04-20 17:24:00,2022-04-21 04:22:33,R004,Durban,Bloemfontein,620,3,DRV-116,8,3.3,TRK-013,CUST-0177,WH002,Textiles,779.0,499.36,10.98,10.98,0.0,0,17,2,Wednesday,4,2022,0,0,1.0,1.372,6.5,1
SHP-001450,2022-04-20,2022-04-20 14:09:00,2022-04-20 22:36:50,R004,Durban,Bloemfontein,620,3,DRV-125,2,4.2,TRK-025,CUST-0057,WH003,Automotive Parts,11559.4,615.16,8.46,8.46,0.0,0,14,2,Wednesday,4,2022,0,0,1.0,1.058,6.5,1
SHP-001451,2022-04-20,2022-04-20 13:56:00,2022-04-21 04:02:18,R005,Johannesburg,Port Elizabeth,1060,3,DRV-080,18,4.5,TRK-048,CUST-0104,WH001,General Freight,3143.9,897.08,14.11,14.11,0.0,0,13,2,Wednesday,4,2022,0,0,1.0,1.085,15.7,1
SHP-001452,2022-04-20,2022-04-20 07:01:00,2022-04-20 23:51:09,R009,Bloemfontein,Cape Town,1000,2,DRV-047,18,4.1,TRK-041,CUST-0128,WH001,Automotive Parts,6137.7,903.61,16.84,16.84,0.0,0,7,2,Wednesday,4,2022,0,0,1.0,1.403,15.7,1
SHP-001453,2022-04-20,2022-04-20 09:48:00,2022-04-21 13:53:38,R001,Johannesburg,Cape Town,1400,3,DRV-124,10,3.4,TRK-013,CUST-0048,WH003,General Freight,28000.0,1253.92,22.46,28.09,5.63,1,9,2,Wednesday,4,2022,0,0,1.0,1.404,15.2,0
SHP-001454,2022-04-20,2022-04-20 08:15:00,2022-04-20 18:15:10,R007,Durban,Johannesburg,560,2,DRV-092,18,3.5,TRK-007,CUST-0098,WH003,Electronics,10895.9,572.53,10.0,10.0,0.0,0,8,2,Wednesday,4,2022,0,0,1.0,1.429,11.1,1
SHP-001455,2022-04-20,2022-04-20 01:04:00,2022-04-20 14:04:28,R009,Bloemfontein,Cape Town,1000,2,DRV-086,7,4.4,TRK-032,CUST-0059,WH003,Electronics,9932.8,959.78,13.01,13.01,0.0,0,1,2,Wednesday,4,2022,0,0,1.0,1.084,12.4,1
SHP-001456,2022-04-20,2022-04-20 07:35:00,2022-04-20 18:08:36,R004,Durban,Bloemfontein,620,3,DRV-120,13,3.5,TRK-027,CUST-0137,WH001,FMCG,2853.4,518.33,10.56,10.56,0.0,0,7,2,Wednesday,4,2022,0,0,1.0,1.32,17.6,1
SHP-001457,2022-04-21,2022-04-21 22:41:00,2022-04-22 14:57:19,R001,Johannesburg,Cape Town,1400,3,DRV-066,6,4.0,TRK-001,CUST-0151,WH001,Electronics,14500.6,1234.62,16.27,16.27,0.0,0,22,3,Thursday,4,2022,0,0,1.0,1.017,20.8,1
SHP-001458,2022-04-21,2022-04-21 13:40:00,2022-04-21 21:33:16,R004,Durban,Bloemfontein,620,3,DRV-031,9,4.4,TRK-006,CUST-0065,WH003,Textiles,28000.0,602.56,7.89,7.89,0.0,0,13,3,Thursday,4,2022,0,0,1.0,0.986,17.7,1
SHP-001459,2022-04-21,2022-04-21 16:56:00,2022-04-22 04:45:01,R003,Cape Town,Port Elizabeth,770,2,DRV-002,9,3.5,TRK-060,CUST-0126,WH001,Textiles,623.6,745.09,11.82,11.82,0.0,0,16,3,Thursday,4,2022,0,0,1.0,1.313,21.3,1
SHP-001460,2022-04-21,2022-04-21 16:35:00,2022-04-22 10:35:07,R005,Johannesburg,Port Elizabeth,1060,3,DRV-001,4,3.1,TRK-028,CUST-0179,WH002,Hazardous,2033.7,951.18,16.95,18.0,1.05,1,16,3,Thursday,4,2022,0,0,1.0,1.304,16.9,0
SHP-001461,2022-04-21,2022-04-21 08:02:00,2022-04-22 09:07:38,R001,Johannesburg,Cape Town,1400,3,DRV-071,6,4.1,TRK-013,CUST-0045,WH001,Textiles,10325.3,1190.87,21.26,25.09,3.83,1,8,3,Thursday,4,2022,0,0,1.0,1.329,8.7,0
SHP-001462,2022-04-21,2022-04-21 07:07:00,2022-04-22 05:54:13,R008,Port Elizabeth,Johannesburg,1060,3,DRV-016,13,3.2,TRK-043,CUST-0116,WH003,Perishables,6908.5,985.21,18.32,22.79,4.47,1,7,3,Thursday,4,2022,0,0,1.15,1.409,10.0,0
SHP-001463,2022-04-21,2022-04-21 12:00:00,2022-04-22 00:24:54,R005,Johannesburg,Port Elizabeth,1060,3,DRV-111,9,3.9,TRK-010,CUST-0177,WH001,General Freight,1779.0,982.77,12.41,12.41,0.0,0,12,3,Thursday,4,2022,0,0,1.0,0.955,19.0,1
SHP-001464,2022-04-21,2022-04-21 06:26:00,2022-04-21 14:22:16,R007,Durban,Johannesburg,560,2,DRV-028,15,4.3,TRK-006,CUST-0196,WH001,Perishables,12521.7,503.49,7.94,7.94,0.0,0,6,3,Thursday,4,2022,0,0,1.0,1.134,13.8,1
SHP-001465,2022-04-21,2022-04-21 13:36:00,2022-04-22 01:48:14,R009,Bloemfontein,Cape Town,1000,2,DRV-085,18,4.5,TRK-057,CUST-0116,WH003,Perishables,2976.5,934.43,12.2,12.2,0.0,0,13,3,Thursday,4,2022,0,0,1.0,1.017,5.9,1
SHP-001466,2022-04-22,2022-04-22 16:53:00,2022-04-23 11:56:10,R005,Johannesburg,Port Elizabeth,1060,3,DRV-081,5,4.3,TRK-017,CUST-0156,WH003,Perishables,3933.4,943.12,18.99,19.05,0.06,1,16,4,Friday,4,2022,0,0,1.35,1.461,12.7,0
SHP-001467,2022-04-22,2022-04-22 08:44:00,2022-04-22 19:26:10,R002,Johannesburg,Durban,560,2,DRV-030,12,3.4,TRK-051,CUST-0178,WH001,Perishables,5383.3,501.34,10.7,10.7,0.0,0,8,4,Friday,4,2022,0,0,1.0,1.529,12.9,1
SHP-001468,2022-04-22,2022-04-22 18:51:00,2022-04-23 02:31:48,R010,Johannesburg,Bloemfontein,400,1,DRV-035,13,3.5,TRK-004,CUST-0133,WH003,Perishables,27776.6,464.37,7.68,7.68,0.0,0,18,4,Friday,4,2022,0,0,1.0,1.536,5.2,1
SHP-001469,2022-04-22,2022-04-22 13:05:00,2022-04-22 21:15:48,R002,Johannesburg,Durban,560,2,DRV-062,11,3.2,TRK-035,CUST-0142,WH002,General Freight,16464.0,502.14,7.7,8.18,0.48,1,13,4,Friday,4,2022,0,0,1.0,1.1,9.0,0
SHP-001470,2022-04-22,2022-04-22 15:05:00,2022-04-23 08:32:28,R007,Durban,Johannesburg,560,2,DRV-126,18,3.1,TRK-055,CUST-0053,WH001,Perishables,28000.0,618.14,9.06,17.46,8.4,1,15,4,Friday,4,2022,0,0,1.0,1.294,21.8,0
SHP-001471,2022-04-22,2022-04-22 08:17:00,2022-04-23 03:56:43,R009,Bloemfontein,Cape Town,1000,2,DRV-021,10,4.7,TRK-048,CUST-0195,WH002,Hazardous,663.6,803.72,17.41,19.66,2.25,1,8,4,Friday,4,2022,0,0,1.0,1.451,18.2,0
SHP-001472,2022-04-22,2022-04-22 10:48:00,2022-04-23 13:45:57,R001,Johannesburg,Cape Town,1400,3,DRV-007,17,4.2,TRK-056,CUST-0186,WH001,General Freight,1364.9,1247.29,20.74,26.97,6.23,1,10,4,Friday,4,2022,0,0,1.0,1.296,12.9,0
SHP-001473,2022-04-22,2022-04-22 05:40:00,2022-04-22 20:29:58,R008,Port Elizabeth,Johannesburg,1060,3,DRV-026,3,4.7,TRK-029,CUST-0138,WH002,FMCG,1484.4,1003.71,14.83,14.83,0.0,0,5,4,Friday,4,2022,0,0,1.15,1.141,18.1,1
SHP-001474,2022-04-22,2022-04-22 14:48:00,2022-04-23 07:59:02,R006,Cape Town,Johannesburg,1400,3,DRV-098,7,4.1,TRK-044,CUST-0030,WH003,Textiles,28000.0,1246.19,17.18,17.18,0.0,0,14,4,Friday,4,2022,0,0,1.0,1.074,15.0,1
SHP-001475,2022-04-22,2022-04-22 07:52:00,2022-04-22 15:14:30,R010,Johannesburg,Bloemfontein,400,1,DRV-123,16,3.3,TRK-019,CUST-0126,WH001,Automotive Parts,5616.9,353.97,7.38,7.38,0.0,0,7,4,Friday,4,2022,0,0,1.0,1.475,14.6,1
SHP-001476,2022-04-22,2022-04-22 05:03:00,2022-04-22 23:09:25,R008,Port Elizabeth,Johannesburg,1060,3,DRV-011,1,4.5,TRK-033,CUST-0112,WH001,Electronics,7639.9,925.72,14.16,18.11,3.95,1,5,4,Friday,4,2022,0,0,1.5,1.089,14.6,0
SHP-001477,2022-04-22,2022-04-22 13:25:00,2022-04-23 06:30:16,R006,Cape Town,Johannesburg,1400,3,DRV-023,12,4.2,TRK-024,CUST-0186,WH002,Automotive Parts,1707.4,1264.78,17.09,17.09,0.0,0,13,4,Friday,4,2022,0,0,1.0,1.068,11.2,1
SHP-001478,2022-04-22,2022-04-22 10:52:00,2022-04-23 02:18:38,R009,Bloemfontein,Cape Town,1000,2,DRV-059,1,4.4,TRK-021,CUST-0095,WH001,FMCG,20416.2,944.13,15.44,15.44,0.0,0,10,4,Friday,4,2022,0,0,1.0,1.287,19.7,1
SHP-001479,2022-04-22,2022-04-22 11:54:00,2022-04-23 05:48:14,R001,Johannesburg,Cape Town,1400,3,DRV-121,15,3.6,TRK-004,CUST-0105,WH001,Perishables,3693.3,1300.89,17.9,17.9,0.0,0,11,4,Friday,4,2022,0,0,1.0,1.119,14.2,1
SHP-001480,2022-04-22,2022-04-22 16:59:00,2022-04-23 00:16:42,R010,Johannesburg,Bloemfontein,400,1,DRV-048,19,3.9,TRK-009,CUST-0017,WH002,General Freight,1659.8,313.62,7.29,7.29,0.0,0,16,4,Friday,4,2022,0,0,1.0,1.459,18.7,1
SHP-001481,2022-04-23,2022-04-23 20:41:00,2022-04-24 09:47:14,R009,Bloemfontein,Cape Town,1000,2,DRV-002,9,3.5,TRK-017,CUST-0161,WH002,FMCG,10921.6,972.4,13.1,13.1,0.0,0,20,5,Saturday,4,2022,0,1,1.0,1.092,21.8,1
SHP-001482,2022-04-23,2022-04-23 13:04:00,2022-04-24 00:53:55,R009,Bloemfontein,Cape Town,1000,2,DRV-050,8,5.0,TRK-025,CUST-0184,WH001,Textiles,1713.0,826.36,11.83,11.83,0.0,0,13,5,Saturday,4,2022,0,1,1.0,0.986,12.5,1
SHP-001483,2022-04-23,2022-04-23 14:42:00,2022-04-23 21:46:37,R007,Durban,Johannesburg,560,2,DRV-076,10,3.5,TRK-047,CUST-0044,WH003,Automotive Parts,6488.2,481.87,7.08,7.08,0.0,0,14,5,Saturday,4,2022,0,1,1.0,1.011,16.6,1
SHP-001484,2022-04-23,2022-04-23 11:06:00,2022-04-23 18:50:20,R007,Durban,Johannesburg,560,2,DRV-034,8,3.3,TRK-024,CUST-0185,WH003,FMCG,28000.0,641.02,7.47,7.74,0.27,1,11,5,Saturday,4,2022,0,1,1.0,1.067,11.4,0
SHP-001485,2022-04-23,2022-04-23 20:23:00,2022-04-24 07:43:24,R007,Durban,Johannesburg,560,2,DRV-075,12,4.8,TRK-041,CUST-0100,WH002,Perishables,1636.8,491.4,7.56,11.34,3.78,1,20,5,Saturday,4,2022,0,1,1.0,1.08,19.4,0
SHP-001486,2022-04-23,2022-04-23 09:55:00,2022-04-23 18:16:14,R004,Durban,Bloemfontein,620,3,DRV-095,2,4.7,TRK-022,CUST-0140,WH001,FMCG,5063.6,548.78,7.62,8.35,0.73,1,9,5,Saturday,4,2022,0,1,1.0,0.953,12.8,0
SHP-001487,2022-04-23,2022-04-23 20:33:00,2022-04-24 04:09:57,R007,Durban,Johannesburg,560,2,DRV-072,17,4.8,TRK-056,CUST-0075,WH003,Automotive Parts,10199.5,566.22,7.62,7.62,0.0,0,20,5,Saturday,4,2022,0,1,1.0,1.088,25.1,1
SHP-001488,2022-04-23,2022-04-23 08:17:00,2022-04-24 01:49:09,R006,Cape Town,Johannesburg,1400,3,DRV-062,11,3.2,TRK-036,CUST-0179,WH003,Automotive Parts,5535.7,1281.37,17.54,17.54,0.0,0,8,5,Saturday,4,2022,0,1,1.0,1.096,10.6,1
SHP-001489,2022-04-23,2022-04-23 05:54:00,2022-04-23 21:35:45,R001,Johannesburg,Cape Town,1400,3,DRV-088,12,3.9,TRK-003,CUST-0075,WH003,FMCG,26954.0,1366.32,15.7,15.7,0.0,0,5,5,Saturday,4,2022,0,1,1.0,0.981,7.6,1
SHP-001490,2022-04-23,2022-04-23 09:45:00,2022-04-24 02:41:38,R006,Cape Town,Johannesburg,1400,3,DRV-050,8,5.0,TRK-054,CUST-0135,WH003,Hazardous,928.3,1263.68,16.94,16.94,0.0,0,9,5,Saturday,4,2022,0,1,1.0,1.059,11.6,1
SHP-001491,2022-04-23,2022-04-23 12:56:00,2022-04-23 20:09:26,R002,Johannesburg,Durban,560,2,DRV-025,8,4.5,TRK-046,CUST-0154,WH003,Electronics,3500.1,466.29,7.22,7.22,0.0,0,12,5,Saturday,4,2022,0,1,1.0,1.032,11.5,1
SHP-001492,2022-04-23,2022-04-23 08:25:00,2022-04-23 14:10:00,R010,Johannesburg,Bloemfontein,400,1,DRV-024,3,3.1,TRK-041,CUST-0174,WH002,Perishables,26963.5,431.89,5.5,5.75,0.25,1,8,5,Saturday,4,2022,0,1,1.0,1.1,5.0,0
SHP-001493,2022-04-23,2022-04-23 12:20:00,2022-04-24 03:45:26,R001,Johannesburg,Cape Town,1400,3,DRV-020,13,3.2,TRK-006,CUST-0193,WH003,Automotive Parts,22750.9,1337.01,15.42,15.42,0.0,0,12,5,Saturday,4,2022,0,1,1.0,0.964,15.4,1
SHP-001494,2022-04-23,2022-04-23 23:01:00,2022-04-24 11:01:00,R009,Bloemfontein,Cape Town,1000,2,DRV-003,5,4.5,TRK-001,CUST-0048,WH001,Perishables,1154.7,885.93,12.0,12.0,0.0,0,23,5,Saturday,4,2022,0,1,1.0,1.0,9.7,1
SHP-001495,2022-04-23,2022-04-23 12:44:00,2022-04-23 18:01:42,R010,Johannesburg,Bloemfontein,400,1,DRV-004,18,3.2,TRK-016,CUST-0177,WH002,Electronics,28000.0,463.41,5.29,5.29,0.0,0,12,5,Saturday,4,2022,0,1,1.0,1.059,10.2,1
SHP-001496,2022-04-23,2022-04-23 11:39:00,2022-04-23 21:18:36,R007,Durban,Johannesburg,560,2,DRV-001,4,3.1,TRK-057,CUST-0159,WH001,FMCG,1899.3,478.38,6.79,9.66,2.87,1,11,5,Saturday,4,2022,0,1,1.0,0.97,12.4,0
SHP-001497,2022-04-24,2022-04-24 08:33:00,2022-04-24 16:04:55,R002,Johannesburg,Durban,560,2,DRV-074,1,3.2,TRK-007,CUST-0139,WH001,Hazardous,1635.5,544.38,7.53,7.53,0.0,0,8,6,Sunday,4,2022,0,1,1.0,1.076,15.3,1
SHP-001498,2022-04-24,2022-04-24 13:32:00,2022-04-24 20:26:07,R007,Durban,Johannesburg,560,2,DRV-050,8,5.0,TRK-011,CUST-0186,WH001,Perishables,28000.0,560.65,6.9,6.9,0.0,0,13,6,Sunday,4,2022,0,1,1.0,0.986,16.8,1
SHP-001499,2022-04-24,2022-04-24 17:18:00,2022-04-25 00:30:36,R002,Johannesburg,Durban,560,2,DRV-024,3,3.1,TRK-017,CUST-0010,WH003,FMCG,17032.3,483.52,7.21,7.21,0.0,0,17,6,Sunday,4,2022,0,1,1.0,1.03,17.3,1
SHP-001500,2022-04-25,2022-04-25 11:50:00,2022-04-26 09:26:28,R001,Johannesburg,Cape Town,1400,3,DRV-087,13,5.0,TRK-016,CUST-0127,WH002,Electronics,28000.0,1335.95,16.45,21.61,5.16,1,11,0,Monday,4,2022,0,0,1.0,1.028,14.0,0
SHP-001501,2022-04-25,2022-04-25 12:13:00,2022-04-25 19:17:12,R007,Durban,Johannesburg,560,2,DRV-005,14,3.1,TRK-003,CUST-0050,WH001,Textiles,1190.1,552.3,7.07,7.07,0.0,0,12,0,Monday,4,2022,0,0,1.0,1.01,15.8,1
SHP-001502,2022-04-25,2022-04-25 10:47:00,2022-04-26 06:40:16,R001,Johannesburg,Cape Town,1400,3,DRV-099,19,4.2,TRK-010,CUST-0176,WH001,Electronics,28000.0,1262.1,19.89,19.89,0.0,0,10,0,Monday,4,2022,0,0,1.0,1.243,9.9,1
SHP-001503,2022-04-25,2022-04-25 08:36:00,2022-04-26 06:54:14,R006,Cape Town,Johannesburg,1400,3,DRV-092,18,3.5,TRK-004,CUST-0111,WH003,Automotive Parts,3185.1,1264.01,22.3,22.3,0.0,0,8,0,Monday,4,2022,0,0,1.0,1.394,15.7,1
SHP-001504,2022-04-25,2022-04-25 20:07:00,2022-04-26 06:12:45,R003,Cape Town,Port Elizabeth,770,2,DRV-054,6,4.6,TRK-034,CUST-0068,WH003,Hazardous,28000.0,767.67,9.76,10.1,0.34,1,20,0,Monday,4,2022,0,0,1.0,1.084,11.4,0
SHP-001505,2022-04-25,2022-04-25 17:58:00,2022-04-26 15:08:19,R008,Port Elizabeth,Johannesburg,1060,3,DRV-050,8,5.0,TRK-022,CUST-0077,WH002,Perishables,6219.0,876.58,18.64,21.17,2.53,1,17,0,Monday,4,2022,0,0,1.15,1.434,10.4,0
SHP-001506,2022-04-25,2022-04-25 07:23:00,2022-04-25 18:36:55,R004,Durban,Bloemfontein,620,3,DRV-096,3,4.0,TRK-040,CUST-0186,WH001,General Freight,766.0,486.42,11.23,11.23,0.0,0,7,0,Monday,4,2022,0,0,1.0,1.404,15.0,1
SHP-001507,2022-04-25,2022-04-25 08:01:00,2022-04-26 09:12:16,R006,Cape Town,Johannesburg,1400,3,DRV-017,12,4.2,TRK-052,CUST-0075,WH003,Hazardous,28000.0,1345.1,21.89,25.19,3.3,1,8,0,Monday,4,2022,0,0,1.0,1.368,13.9,0
SHP-001508,2022-04-25,2022-04-25 18:42:00,2022-04-26 04:22:51,R007,Durban,Johannesburg,560,2,DRV-108,4,3.5,TRK-050,CUST-0160,WH002,Automotive Parts,1798.6,521.44,9.68,9.68,0.0,0,18,0,Monday,4,2022,0,0,1.0,1.383,9.7,1
SHP-001509,2022-04-25,2022-04-25 13:23:00,2022-04-26 02:58:52,R008,Port Elizabeth,Johannesburg,1060,3,DRV-023,12,4.2,TRK-057,CUST-0134,WH001,Hazardous,13407.8,913.26,13.6,13.6,0.0,0,13,0,Monday,4,2022,0,0,1.15,1.046,15.0,1
SHP-001510,2022-04-25,2022-04-25 18:36:00,2022-04-26 07:13:48,R010,Johannesburg,Bloemfontein,400,1,DRV-027,4,3.8,TRK-019,CUST-0006,WH003,Textiles,28000.0,400.27,7.23,12.63,5.4,1,18,0,Monday,4,2022,0,0,1.0,1.446,16.3,0
SHP-001511,2022-04-25,2022-04-25 09:09:00,2022-04-25 20:03:43,R004,Durban,Bloemfontein,620,3,DRV-028,15,4.3,TRK-012,CUST-0200,WH001,Textiles,26357.6,700.17,10.91,10.91,0.0,0,9,0,Monday,4,2022,0,0,1.0,1.364,8.6,1
SHP-001512,2022-04-25,2022-04-25 12:25:00,2022-04-26 04:43:14,R001,Johannesburg,Cape Town,1400,3,DRV-105,2,4.3,TRK-040,CUST-0180,WH003,General Freight,954.3,1276.6,16.3,16.3,0.0,0,12,0,Monday,4,2022,0,0,1.0,1.019,13.4,1
SHP-001513,2022-04-26,2022-04-26 20:46:00,2022-04-27 10:17:58,R008,Port Elizabeth,Johannesburg,1060,3,DRV-045,15,3.3,TRK-048,CUST-0056,WH003,Hazardous,8985.3,977.34,13.53,13.53,0.0,0,20,1,Tuesday,4,2022,0,0,1.15,1.041,21.2,1
SHP-001514,2022-04-26,2022-04-26 18:48:00,2022-04-27 19:35:16,R006,Cape Town,Johannesburg,1400,3,DRV-063,14,3.3,TRK-058,CUST-0134,WH003,Perishables,3136.9,1149.87,22.77,24.79,2.02,1,18,1,Tuesday,4,2022,0,0,1.35,1.423,13.4,0
SHP-001515,2022-04-26,2022-04-26 18:36:00,2022-04-27 16:12:57,R006,Cape Town,Johannesburg,1400,3,DRV-105,2,4.3,TRK-057,CUST-0170,WH001,General Freight,12325.6,1304.32,21.62,21.62,0.0,0,18,1,Tuesday,4,2022,0,0,1.0,1.351,18.0,1
SHP-001516,2022-04-26,2022-04-26 14:27:00,2022-04-26 23:07:33,R003,Cape Town,Port Elizabeth,770,2,DRV-104,15,4.7,TRK-038,CUST-0196,WH003,Hazardous,21342.4,754.46,8.68,8.68,0.0,0,14,1,Tuesday,4,2022,0,0,1.0,0.964,9.3,1
SHP-001517,2022-04-26,2022-04-26 01:30:00,2022-04-26 16:56:24,R006,Cape Town,Johannesburg,1400,3,DRV-105,2,4.3,TRK-041,CUST-0019,WH001,Textiles,27202.8,1353.95,15.44,15.44,0.0,0,1,1,Tuesday,4,2022,0,0,1.0,0.965,11.7,1
SHP-001518,2022-04-26,2022-04-26 09:12:00,2022-04-26 22:03:00,R004,Durban,Bloemfontein,620,3,DRV-081,5,4.3,TRK-037,CUST-0087,WH001,Textiles,11100.2,598.44,10.88,12.85,1.97,1,9,1,Tuesday,4,2022,0,0,1.0,1.36,13.5,0
SHP-001519,2022-04-26,2022-04-26 17:10:00,2022-04-27 11:26:55,R005,Johannesburg,Port Elizabeth,1060,3,DRV-070,5,3.7,TRK-041,CUST-0011,WH001,Textiles,6384.5,997.98,17.34,18.28,0.94,1,17,1,Tuesday,4,2022,0,0,1.0,1.334,10.1,0
SHP-001520,2022-04-26,2022-04-26 07:48:00,2022-04-27 04:25:48,R007,Durban,Johannesburg,560,2,DRV-101,14,3.4,TRK-059,CUST-0100,WH001,General Freight,2410.1,462.23,9.31,20.63,11.32,1,7,1,Tuesday,4,2022,0,0,1.0,1.33,13.3,0
SHP-001521,2022-04-26,2022-04-26 10:03:00,2022-04-26 15:45:36,R010,Johannesburg,Bloemfontein,400,1,DRV-086,7,4.4,TRK-053,CUST-0007,WH001,General Freight,5400.7,397.18,5.71,5.71,0.0,0,10,1,Tuesday,4,2022,0,0,1.0,1.142,5.5,1
SHP-001522,2022-04-26,2022-04-26 17:33:00,2022-04-27 15:44:31,R006,Cape Town,Johannesburg,1400,3,DRV-014,7,4.9,TRK-030,CUST-0105,WH001,Textiles,8516.8,1227.22,22.19,22.19,0.0,0,17,1,Tuesday,4,2022,0,0,1.0,1.387,10.1,1
SHP-001523,2022-04-26,2022-04-26 09:01:00,2022-04-26 21:18:38,R003,Cape Town,Port Elizabeth,770,2,DRV-013,11,3.6,TRK-047,CUST-0095,WH003,Perishables,1231.5,666.81,12.29,12.29,0.0,0,9,1,Tuesday,4,2022,0,0,1.0,1.366,7.3,1
